date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;pourcent_parmi_vaccines;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2021-06-17;Complet de moins de 3 mois - sans rappel;"[80;+]";3930.39;204.77;1.17;15.9;7.43;5.73;1.0;1.0;1.04;0.28;54.68;;;;;;5.71;1.0;0.28
2021-06-17;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2476.53;113.48;1.0;19.16;2.54;1.32;0.0;0.0;3.21;2.65;26.8;;;;;;1.31;0.0;2.65
2021-06-17;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-18;Non-vaccinés;[20,39];45853.16;2215.69;222.1;760.42;18.9;9.8;2.53;2.0;0.0;0.0;;;;;;;4.8;2.0;0.0
2021-06-18;Non-vaccinés;"[80;+]";2861.7;171.78;11.0;61.34;21.5;15.68;1.5;1.0;5.55;3.0;;;;;;;11.68;1.0;3.0
2021-06-18;Primo dose récente;[0,19];1638.58;45.24;2.33;15.5;0.0;0.0;0.05;0.0;0.0;0.0;50.93;;;;;;0.0;0.0;0.0
2021-06-18;Primo dose récente;[20,39];8866.01;319.49;24.88;75.46;0.22;0.0;1.02;0.0;0.0;0.0;28.59;;;;;;0.0;0.0;0.0
2021-06-18;Primo dose récente;[40,59];4561.22;169.68;8.5;27.95;0.3;0.12;0.16;0.08;0.0;0.0;14.45;;;;;;0.12;0.0;0.0
2021-06-18;Primo dose récente;"[80;+]";222.84;15.77;1.0;2.61;2.31;1.18;0.0;0.0;0.0;0.0;1.82;;;;;;1.18;0.0;0.0
2021-06-18;Primo dose efficace;[0,19];1333.47;45.94;0.1;10.01;0.14;0.0;0.07;0.0;0.0;0.0;40.44;;;;;;0.0;0.0;0.0
2021-06-18;Primo dose efficace;[20,39];17619.42;605.92;15.52;56.11;0.86;0.2;0.24;0.0;0.0;0.0;49.38;;;;;;0.2;0.0;0.0
2021-06-18;Primo dose efficace;[40,59];18807.23;639.01;21.65;78.78;3.5;3.29;0.0;0.0;0.0;0.0;53.06;;;;;;1.29;0.0;0.0
2021-06-18;Complet de moins de 3 mois - sans rappel;[20,39];6798.52;221.11;20.39;76.44;1.03;1.0;1.17;1.0;0.0;0.0;20.02;;;;;;0.0;0.0;0.0
2021-06-18;Complet entre 3 mois et 6 mois - sans rappel;[60,79];3013.41;88.53;0.0;16.42;2.06;2.0;0.09;0.09;0.06;0.06;7.7;;;;;;1.0;0.09;0.06
2021-06-18;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2767.85;114.92;3.2;26.94;2.19;2.0;0.0;0.0;1.8;1.0;27.3;;;;;;2.0;0.0;1.0
2021-06-18;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-19;Non-vaccinés;[0,19];15166.76;1242.54;60.54;293.97;8.36;3.69;0.0;0.0;0.0;0.0;;;;;;;3.69;0.0;0.0
2021-06-19;Primo dose récente;[0,19];708.44;16.67;1.29;7.7;0.03;0.02;0.0;0.0;0.0;0.0;52.65;;;;;;0.02;0.0;0.0
2021-06-19;Primo dose efficace;[0,19];730.18;23.81;0.04;3.7;0.17;0.05;0.0;0.0;0.0;0.0;39.07;;;;;;0.05;0.0;0.0
2021-06-19;Primo dose efficace;[20,39];8916.6;240.35;8.6;38.42;2.17;2.0;0.07;0.07;0.0;0.0;50.63;;;;;;1.0;0.07;0.0
2021-06-19;Complet de moins de 3 mois - sans rappel;[0,19];188.86;2.51;1.14;4.56;0.25;0.16;0.0;0.0;0.0;0.0;8.08;;;;;;0.16;0.0;0.0
2021-06-19;Complet de moins de 3 mois - sans rappel;[20,39];3812.03;111.29;7.24;32.48;0.2;0.2;0.2;0.2;0.0;0.0;20.42;;;;;;0.2;0.2;0.0
2021-06-19;Complet de moins de 3 mois - sans rappel;[40,59];6346.88;167.21;11.49;51.31;0.11;0.0;0.63;0.17;0.0;0.0;28.95;;;;;;0.0;0.17;0.0
2021-06-19;Complet de moins de 3 mois - sans rappel;[60,79];13447.19;310.54;1.02;32.54;4.63;3.54;1.63;1.63;1.2;1.2;58.75;;;;;;3.54;0.63;1.2
2021-06-19;Complet de moins de 3 mois - sans rappel;"[80;+]";3828.91;174.25;2.06;15.6;5.42;4.28;0.0;0.0;0.77;0.77;54.62;;;;;;3.28;0.0;0.77
2021-06-19;Complet entre 3 mois et 6 mois - sans rappel;[40,59];842.23;18.14;1.06;4.25;0.0;0.0;0.0;0.0;0.0;0.0;4.51;;;;;;0.0;0.0;0.0
2021-06-19;Complet entre 3 mois et 6 mois - sans rappel;[60,79];2000.81;60.1;1.0;5.35;1.0;1.0;0.0;0.0;0.0;0.0;7.83;;;;;;0.0;0.0;0.0
2021-06-19;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";1883.76;98.27;1.07;7.46;4.32;3.25;0.14;0.0;2.38;1.2;27.71;;;;;;1.25;0.0;1.2
2021-06-19;Complet - avec 1 rappel de moins de 3 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-20;Non-vaccinés;[20,39];6693.1;309.75;32.93;109.65;18.13;12.45;0.0;0.0;0.0;0.0;;;;;;;10.65;0.0;0.0
2021-06-20;Non-vaccinés;[40,59];3355.98;161.33;24.75;72.77;22.16;17.53;4.73;4.73;0.0;0.0;;;;;;;16.53;3.73;0.0
2021-06-20;Non-vaccinés;[60,79];1794.3;110.2;10.43;44.91;22.07;18.3;4.87;2.87;2.0;1.0;;;;;;;14.3;2.87;1.0
2021-06-20;Primo dose récente;[60,79];190.57;9.24;0.31;0.76;0.65;0.2;0.0;0.0;0.0;0.0;3.19;;;;;;0.2;0.0;0.0
2021-06-20;Primo dose récente;"[80;+]";65.1;7.13;0.0;0.12;0.11;0.0;0.0;0.0;0.0;0.0;1.7;;;;;;0.0;0.0;0.0
2021-06-20;Primo dose efficace;[0,19];185.69;5.08;0.0;0.26;0.17;0.0;0.0;0.0;0.0;0.0;37.97;;;;;;0.0;0.0;0.0
2021-06-20;Complet de moins de 3 mois - sans rappel;[60,79];3423.12;141.31;4.33;11.3;1.63;1.29;2.0;1.0;1.25;1.25;59.46;;;;;;0.29;1.0;1.0
2021-06-20;Complet entre 3 mois et 6 mois - sans rappel;[0,19];2.08;0.07;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.19;;;;;;0.0;0.0;0.0
2021-06-20;Complet entre 3 mois et 6 mois - sans rappel;[40,59];181.02;8.07;0.0;0.13;0.0;0.0;0.0;0.0;0.0;0.0;4.5;;;;;;0.0;0.0;0.0
2021-06-20;Complet entre 3 mois et 6 mois - sans rappel;[60,79];569.2;34.25;1.0;2.04;1.0;0.0;0.0;0.0;0.25;0.25;7.88;;;;;;0.0;0.0;0.0
2021-06-20;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";880.77;60.39;0.13;2.42;4.44;3.25;0.0;0.0;0.3;0.17;27.86;;;;;;2.25;0.0;0.17
2021-06-20;Complet - avec 1 rappel de moins de 3 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-21;Non-vaccinés;[0,19];28570.53;2955.14;126.4;532.53;6.36;3.0;0.0;0.0;0.0;0.0;;;;;;;2.0;0.0;0.0
2021-06-21;Non-vaccinés;[60,79];10981.48;427.12;47.98;186.77;18.01;11.68;13.5;9.86;5.02;3.5;;;;;;;9.68;9.86;3.5
2021-06-21;Primo dose récente;[0,19];1162.14;46.2;1.36;13.78;0.08;0.0;0.0;0.0;0.0;0.0;54.15;;;;;;0.0;0.0;0.0
2021-06-21;Primo dose récente;[60,79];1197.9;27.35;4.34;7.98;1.7;1.66;0.26;0.1;0.0;0.0;3.17;;;;;;1.66;0.1;0.0
2021-06-21;Complet de moins de 3 mois - sans rappel;[20,39];6723.4;309.58;23.73;70.94;1.86;0.74;0.17;0.0;0.0;0.0;21.01;;;;;;0.27;0.0;0.0
2021-06-21;Complet de moins de 3 mois - sans rappel;[40,59];11584.81;418.7;41.89;106.09;2.53;2.2;1.21;1.0;0.08;0.0;29.96;;;;;;2.12;1.0;0.0
2021-06-21;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";3617.94;152.92;0.7;14.75;1.83;0.61;0.02;0.0;3.32;2.42;27.88;;;;;;0.41;0.0;1.42
2021-06-22;Non-vaccinés;[0,19];25503.55;2812.71;89.66;416.61;6.3;3.7;1.0;1.0;0.0;0.0;;;;;;;2.7;0.0;0.0
2021-06-22;Primo dose récente;[20,39];4471.08;347.53;14.1;43.36;0.33;0.0;1.0;1.0;0.0;0.0;23.52;;;;;;0.0;1.0;0.0
2021-06-22;Primo dose récente;[40,59];2689.83;150.02;12.49;24.4;0.04;0.0;0.0;0.0;0.0;0.0;11.87;;;;;;0.0;0.0;0.0
2021-06-22;Primo dose efficace;[40,59];12848.19;718.82;17.11;57.61;2.87;1.65;0.0;0.0;0.0;0.0;52.56;;;;;;1.4;0.0;0.0
2021-06-22;Complet entre 3 mois et 6 mois - sans rappel;[20,39];504.17;42.88;0.18;0.24;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;;0.0;0.0;0.0
2021-06-23;Non-vaccinés;[0,19];23761.1;2485.51;82.19;410.82;5.14;2.4;0.0;0.0;0.0;0.0;;;;;;;1.4;0.0;0.0
2021-06-23;Non-vaccinés;[60,79];6916.75;337.9;29.31;139.51;25.93;17.61;9.05;6.13;7.59;6.4;;;;;;;14.82;5.13;6.4
2021-06-23;Primo dose récente;[20,39];4861.96;297.59;18.82;39.58;1.2;0.12;0.0;0.0;0.0;0.0;21.91;;;;;;0.0;0.0;0.0
2021-06-23;Primo dose récente;[60,79];676.46;26.16;1.56;7.7;1.08;0.0;1.24;1.24;0.0;0.0;2.85;;;;;;0.0;1.24;0.0
2021-06-23;Primo dose récente;"[80;+]";194.54;7.65;0.03;0.37;1.14;1.14;0.0;0.0;0.0;0.0;1.56;;;;;;0.0;0.0;0.0
2021-06-23;Primo dose efficace;"[80;+]";1707.45;81.92;0.28;11.78;5.52;4.52;0.5;0.5;1.38;1.0;15.0;;;;;;0.24;0.5;1.0
2021-06-23;Complet de moins de 3 mois - sans rappel;[60,79];14014.2;561.18;17.0;57.97;7.42;5.2;2.62;2.62;0.79;0.4;62.3;;;;;;2.09;2.62;0.4
2021-06-23;Complet de moins de 3 mois - sans rappel;"[80;+]";4342.81;185.13;6.47;20.96;3.16;1.78;0.34;0.34;0.28;0.0;54.66;;;;;;1.28;0.34;0.0
2021-06-23;Complet entre 3 mois et 6 mois - sans rappel;[0,19];3.8;0.0;0.0;0.02;0.17;0.1;0.0;0.0;0.0;0.0;0.18;;;;;;0.1;0.0;0.0
2021-06-23;Complet entre 3 mois et 6 mois - sans rappel;[60,79];2344.25;96.08;1.29;9.64;1.82;1.09;1.08;1.0;1.0;1.0;8.18;;;;;;1.0;1.0;1.0
2021-06-23;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2680.4;131.42;0.56;8.25;4.78;4.67;0.25;0.25;2.0;1.0;28.78;;;;;;4.12;0.0;1.0
2021-06-23;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-24;Primo dose récente;[20,39];5711.23;302.15;10.56;37.72;1.58;1.58;1.11;1.11;0.0;0.0;20.35;;;;;;1.0;1.11;0.0
2021-06-24;Primo dose récente;[40,59];2930.71;121.99;11.05;24.11;0.27;0.0;0.0;0.0;0.0;0.0;10.27;;;;;;0.0;0.0;0.0
2021-06-24;Primo dose efficace;[0,19];1601.59;57.46;0.07;6.07;0.26;0.11;0.0;0.0;0.0;0.0;37.2;;;;;;0.0;0.0;0.0
2021-06-24;Primo dose efficace;[60,79];5659.3;282.94;6.17;20.46;6.3;4.86;2.64;0.84;2.0;1.0;25.65;;;;;;3.86;0.84;1.0
2021-06-24;Complet de moins de 3 mois - sans rappel;[0,19];413.13;13.44;3.35;6.79;0.27;0.15;0.0;0.0;0.0;0.0;8.16;;;;;;0.0;0.0;0.0
2021-06-24;Complet de moins de 3 mois - sans rappel;[60,79];11889.33;585.95;8.97;61.69;6.72;4.2;2.74;1.15;0.18;0.18;63.31;;;;;;3.2;1.15;0.18
2021-06-24;Complet de moins de 3 mois - sans rappel;"[80;+]";3549.39;198.06;1.81;7.28;3.3;1.73;0.0;0.0;1.54;1.54;54.51;;;;;;1.73;0.0;1.54
2021-06-24;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";2314.71;118.17;1.56;19.64;4.58;3.58;1.0;1.0;2.4;2.4;29.3;;;;;;2.58;1.0;2.4
2021-06-24;Complet - avec 1 rappel de moins de 3 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-24;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-25;Non-vaccinés;[0,19];33422.18;2276.92;81.26;459.24;4.98;3.0;1.0;1.0;0.0;0.0;;;;;;;3.0;1.0;0.0
2021-06-25;Non-vaccinés;[60,79];9409.67;360.3;29.76;123.81;19.28;15.06;7.42;6.71;1.54;1.0;;;;;;;12.06;4.71;1.0
2021-06-25;Non-vaccinés;"[80;+]";2608.63;153.53;4.85;29.27;10.43;7.21;1.16;1.16;3.81;2.5;;;;;;;7.21;1.16;2.5
2021-06-25;Primo dose récente;[20,39];5821.19;239.68;8.43;33.21;0.0;0.0;0.03;0.03;0.0;0.0;18.82;;;;;;0.0;0.03;0.0
2021-06-25;Primo dose récente;[60,79];839.09;27.83;3.72;7.25;0.52;0.14;0.56;0.28;0.0;0.0;2.52;;;;;;0.14;0.28;0.0
2021-06-25;Primo dose récente;"[80;+]";145.12;9.68;0.03;0.07;0.25;0.25;0.02;0.02;0.0;0.0;1.4;;;;;;0.25;0.02;0.0
2021-06-25;Primo dose efficace;[0,19];1870.32;79.34;1.5;13.31;0.0;0.0;0.0;0.0;0.0;0.0;37.17;;;;;;0.0;0.0;0.0
2021-06-26;Non-vaccinés;[0,19];18236.89;1214.41;41.84;231.29;4.0;3.0;0.0;0.0;0.0;0.0;;;;;;;2.0;0.0;0.0
2021-06-26;Non-vaccinés;[60,79];5668.22;196.79;17.75;72.31;16.46;7.42;7.41;7.41;5.53;2.0;;;;;;;5.42;6.41;2.0
2021-06-26;Non-vaccinés;"[80;+]";1819.12;82.04;0.74;20.57;14.33;11.27;1.0;1.0;5.16;2.0;;;;;;;7.92;1.0;2.0
2021-06-26;Primo dose récente;[20,39];3032.9;106.04;6.89;23.3;0.0;0.0;0.0;0.0;0.0;0.0;17.37;;;;;;0.0;0.0;0.0
2021-06-26;Primo dose efficace;[0,19];1137.69;43.41;3.0;7.15;1.0;1.0;1.0;1.0;0.0;0.0;36.97;;;;;;1.0;1.0;0.0
2021-06-26;Primo dose efficace;"[80;+]";1155.76;55.59;0.08;10.88;1.61;0.28;0.0;0.0;3.39;2.0;14.0;;;;;;0.02;0.0;2.0
2021-06-26;Complet de moins de 3 mois - sans rappel;[40,59];8327.01;232.65;11.35;53.19;3.68;3.42;0.21;0.21;0.0;0.0;36.06;;;;;;3.42;0.21;0.0
2021-06-26;Complet de moins de 3 mois - sans rappel;"[80;+]";3622.3;157.94;1.11;8.61;3.33;1.23;0.0;0.0;0.36;0.0;54.33;;;;;;1.02;0.0;0.0
2021-06-26;Complet entre 3 mois et 6 mois - sans rappel;[0,19];6.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17;;;;;;0.0;0.0;0.0
2021-06-26;Complet entre 3 mois et 6 mois - sans rappel;[40,59];857.72;26.04;0.11;6.79;0.0;0.0;0.0;0.0;0.0;0.0;4.63;;;;;;0.0;0.0;0.0
2021-06-26;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";1927.22;88.48;2.0;10.83;0.68;0.21;0.0;0.0;1.1;1.0;30.34;;;;;;0.01;0.0;1.0
2021-06-27;Non-vaccinés;[20,39];6136.77;328.73;37.26;114.26;10.57;8.65;1.0;1.0;0.0;0.0;;;;;;;8.65;1.0;0.0
2021-06-27;Non-vaccinés;[40,59];3188.82;189.57;18.54;63.82;23.49;18.22;7.0;7.0;1.13;0.5;;;;;;;14.22;7.0;0.5
2021-06-27;Non-vaccinés;"[80;+]";1036.66;96.39;8.34;26.28;5.75;4.68;1.76;1.0;6.84;5.36;;;;;;;3.68;1.0;5.36
2021-06-27;Primo dose récente;[20,39];713.3;39.67;4.05;8.02;0.28;0.25;0.0;0.0;0.0;0.0;16.18;;;;;;0.25;0.0;0.0
2021-06-27;Primo dose récente;[40,59];414.48;18.08;1.15;4.5;1.06;1.0;0.0;0.0;0.0;0.0;8.18;;;;;;1.0;0.0;0.0
2021-06-27;Primo dose récente;[60,79];117.16;6.39;1.25;1.63;1.46;0.28;0.07;0.0;0.0;0.0;2.29;;;;;;0.28;0.0;0.0
2021-06-27;Primo dose récente;"[80;+]";56.98;9.0;0.0;1.24;0.0;0.0;0.02;0.0;0.0;0.0;1.29;;;;;;0.0;0.0;0.0
2021-06-27;Primo dose efficace;[0,19];272.34;14.6;1.0;1.11;0.0;0.0;0.0;0.0;0.0;0.0;36.98;;;;;;0.0;0.0;0.0
2021-06-27;Primo dose efficace;[60,79];1299.74;64.65;0.17;5.35;0.7;0.48;1.2;1.0;1.66;1.66;22.7;;;;;;0.23;1.0;1.39
2021-06-27;Complet de moins de 3 mois - sans rappel;[0,19];105.96;1.07;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;9.37;;;;;;0.0;0.0;0.0
2021-06-27;Complet de moins de 3 mois - sans rappel;[20,39];1522.97;59.69;4.32;13.29;0.13;0.11;0.0;0.0;0.0;0.0;25.29;;;;;;0.11;0.0;0.0
2021-06-27;Complet de moins de 3 mois - sans rappel;[60,79];3366.35;155.65;2.01;11.33;5.6;4.04;1.33;1.0;3.07;2.62;66.23;;;;;;3.79;1.0;2.47
2021-06-27;Complet - avec 1 rappel de moins de 3 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-28;Non-vaccinés;[0,19];33455.54;2681.57;147.32;459.43;5.72;4.0;1.0;0.0;0.0;0.0;;;;;;;3.0;0.0;0.0
2021-06-28;Non-vaccinés;[20,39];35570.4;2944.9;317.2;779.59;19.31;16.39;1.92;1.92;0.0;0.0;;;;;;;10.99;1.92;0.0
2021-06-28;Non-vaccinés;[40,59];22555.89;1389.81;171.67;462.28;26.27;15.71;4.8;4.0;3.59;2.0;;;;;;;15.71;4.0;2.0
2021-06-28;Non-vaccinés;[60,79];10279.66;420.46;38.89;164.08;25.87;16.42;5.81;4.0;1.36;1.36;;;;;;;13.69;4.0;1.36
2021-06-28;Non-vaccinés;"[80;+]";3543.96;158.56;6.0;48.95;14.39;11.47;4.59;2.6;1.07;0.4;;;;;;;10.47;0.0;0.0
2021-06-28;Primo dose récente;[0,19];2179.13;100.91;11.07;24.86;0.04;0.0;0.0;0.0;0.0;0.0;53.32;;;;;;0.0;0.0;0.0
2021-06-28;Primo dose récente;[20,39];3975.72;268.23;25.04;54.75;0.43;0.4;0.06;0.06;0.0;0.0;15.69;;;;;;0.0;0.06;0.0
2021-06-28;Primo dose récente;[40,59];2630.41;130.83;11.27;28.0;0.38;0.14;0.0;0.0;0.0;0.0;7.99;;;;;;0.14;0.0;0.0
2021-06-28;Complet de moins de 3 mois - sans rappel;[20,39];9590.83;493.26;42.92;108.7;0.22;0.2;0.03;0.03;0.0;0.0;25.67;;;;;;0.0;0.03;0.0
2021-06-28;Complet de moins de 3 mois - sans rappel;[40,59];15433.1;606.03;47.84;129.31;4.07;1.86;0.21;0.0;0.07;0.0;37.67;;;;;;0.86;0.0;0.0
2021-06-28;Complet de moins de 3 mois - sans rappel;"[80;+]";6273.19;225.08;1.0;22.12;4.04;1.02;0.2;0.2;0.09;0.09;54.27;;;;;;1.02;0.0;0.0
2021-06-28;Complet de 6 mois ou plus - sans rappel;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-28;Complet de 6 mois ou plus - sans rappel;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-29;Non-vaccinés;[20,39];30207.28;2897.19;277.98;711.42;14.13;10.38;5.0;4.0;0.0;0.0;;;;;;;7.38;4.0;0.0
2021-06-29;Primo dose récente;"[80;+]";173.64;3.5;0.0;0.03;0.79;0.73;0.0;0.0;0.0;0.0;1.25;;;;;;0.53;0.0;0.0
2021-06-29;Primo dose efficace;[40,59];13143.52;853.44;19.06;53.23;0.21;0.17;0.0;0.0;0.19;0.19;48.46;;;;;;0.17;0.0;0.19
2021-06-29;Complet de moins de 3 mois - sans rappel;[0,19];736.45;30.89;6.52;9.64;0.57;0.14;0.0;0.0;0.0;0.0;9.98;;;;;;0.0;0.0;0.0
2021-06-29;Complet de moins de 3 mois - sans rappel;[20,39];8304.86;472.03;32.68;91.13;0.38;0.38;0.0;0.0;0.0;0.0;26.7;;;;;;0.38;0.0;0.0
2021-06-29;Complet de moins de 3 mois - sans rappel;"[80;+]";5152.41;251.55;2.17;13.04;7.37;2.52;1.0;0.0;0.34;0.0;53.91;;;;;;1.3;0.0;0.0
2021-06-29;Complet entre 3 mois et 6 mois - sans rappel;[0,19];11.93;1.03;0.0;1.02;0.22;0.03;0.0;0.0;0.0;0.0;0.16;;;;;;0.0;0.0;0.0
2021-06-29;Complet entre 3 mois et 6 mois - sans rappel;[20,39];575.8;50.47;2.04;4.58;0.0;0.0;0.0;0.0;0.0;0.0;2.1;;;;;;0.0;0.0;0.0
2021-06-29;Complet - avec 1 rappel de moins de 3 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-29;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-30;Primo dose récente;[40,59];2238.8;104.35;6.42;19.82;0.0;0.0;0.1;0.0;0.0;0.0;7.15;;;;;;0.0;0.0;0.0
2021-06-30;Primo dose récente;"[80;+]";145.16;4.55;0.12;2.28;0.59;0.34;0.0;0.0;0.0;0.0;1.21;;;;;;0.25;0.0;0.0
2021-06-30;Complet de moins de 3 mois - sans rappel;[40,59];13247.59;592.02;32.29;105.68;3.19;3.19;0.17;0.0;0.0;0.0;41.02;;;;;;2.12;0.0;0.0
2021-06-30;Complet entre 3 mois et 6 mois - sans rappel;[40,59];1522.83;89.18;3.45;14.46;1.0;1.0;1.1;1.0;0.0;0.0;4.72;;;;;;1.0;1.0;0.0
2021-06-30;Complet de 6 mois ou plus - sans rappel;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-06-30;Complet - avec 1 rappel de moins de 3 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-07-01;Non-vaccinés;[0,19];39245.81;2230.01;110.94;440.49;2.0;1.0;0.7;0.0;0.0;0.0;;;;;;;1.0;0.0;0.0
2021-07-01;Non-vaccinés;[20,39];38025.13;2734.59;319.15;811.12;14.64;11.07;2.76;2.76;0.0;0.0;;;;;;;6.8;2.76;0.0
2021-07-01;Non-vaccinés;[40,59];19966.87;1131.97;113.17;326.41;16.26;9.8;4.77;3.0;1.0;1.0;;;;;;;7.8;3.0;1.0
2021-07-01;Non-vaccinés;"[80;+]";2168.79;111.83;5.73;22.14;8.47;6.0;1.52;0.76;4.23;3.54;;;;;;;6.0;0.76;3.54
2021-07-01;Primo dose récente;[60,79];448.04;16.33;3.31;7.13;0.0;0.0;0.28;0.28;0.0;0.0;2.01;;;;;;0.0;0.28;0.0
2021-07-01;Primo dose efficace;[0,19];3095.39;116.42;5.2;11.93;0.0;0.0;0.08;0.0;0.0;0.0;41.15;;;;;;0.0;0.0;0.0
2021-07-01;Primo dose efficace;[20,39];20485.43;1069.21;39.26;120.84;1.0;1.0;0.11;0.11;0.0;0.0;55.58;;;;;;0.0;0.11;0.0
2021-07-01;Complet entre 3 mois et 6 mois - sans rappel;[20,39];775.61;56.58;1.43;4.92;0.0;0.0;0.0;0.0;0.0;0.0;2.17;;;;;;0.0;0.0;0.0
2021-07-01;Complet de 6 mois ou plus - sans rappel;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-07-01;Complet de 6 mois ou plus - sans rappel;"[80;+]";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0
2021-07-02;Non-vaccinés;[20,39];42008.84;2468.89;313.36;866.0;19.53;14.78;1.86;1.86;0.0;0.0;;;;;;;9.0;1.86;0.0
2021-07-02;Non-vaccinés;[40,59];22931.45;1122.34;121.71;385.38;20.02;9.83;6.69;3.84;0.5;0.0;;;;;;;9.3;3.84;0.0
2021-07-02;Non-vaccinés;[60,79];8200.4;385.85;32.7;147.18;20.39;12.99;7.57;5.57;5.0;4.0;;;;;;;11.79;5.57;4.0
2021-07-02;Non-vaccinés;"[80;+]";2477.99;142.95;6.75;27.23;7.94;5.89;0.0;0.0;4.0;4.0;;;;;;;5.89;0.0;3.0
2021-07-02;Primo dose récente;[0,19];4079.49;82.92;9.02;35.05;0.01;0.0;0.0;0.0;0.0;0.0;45.82;;;;;;0.0;0.0;0.0
2021-07-02;Primo dose récente;[40,59];2615.34;84.68;11.81;30.37;1.2;1.2;0.0;0.0;0.0;0.0;6.42;;;;;;1.0;0.0;0.0
2021-07-02;Primo dose efficace;[0,19];4076.54;134.54;4.55;18.13;0.11;0.0;0.0;0.0;0.0;0.0;42.41;;;;;;0.0;0.0;0.0
2021-07-02;Primo dose efficace;[60,79];6138.01;240.27;5.17;28.58;2.39;1.66;3.03;2.03;3.0;2.0;19.13;;;;;;0.66;2.03;2.0
2021-07-02;Complet de moins de 3 mois - sans rappel;[0,19];1458.76;38.19;9.84;33.27;0.15;0.0;0.0;0.0;0.0;0.0;11.61;;;;;;0.0;0.0;0.0
2021-07-02;Complet de moins de 3 mois - sans rappel;[40,59];17238.53;556.87;36.0;121.87;3.82;3.29;0.28;0.14;0.06;0.0;44.19;;;;;;2.41;0.14;0.0
2021-07-02;Complet de moins de 3 mois - sans rappel;[60,79];17537.0;704.22;16.39;78.67;9.16;5.9;3.02;2.02;1.0;1.0;68.97;;;;;;4.1;2.02;1.0
2021-07-02;Complet de moins de 3 mois - sans rappel;"[80;+]";4504.72;201.34;2.0;17.8;6.18;4.44;1.0;0.0;0.0;0.0;51.92;;;;;;3.44;0.0;0.0
